accession,bits_score,start,end,description,species,tax_id
NW_024427107.1,153.5,67522479,67522806,"NW_024427107.1 Ursus maritimus isolate PB19 unplaced genomic scaffold, ASM1731132v1 scaffold_9, whole genome shotgun sequence",Ursus maritimus (polar bear),29073
FNWR01000155.1,151.8,3786529,3786202,"FNWR01000155.1 Neovison vison genome assembly, contig: scaffold155, whole genome shotgun sequence",Neovison vison,452646
NW_004450802.1,151.2,1112146,1111810,"NW_004450802.1 Odobenus rosmarus divergens isolate Ivan unplaced genomic scaffold, Oros_1.0 Scaffold539, whole genome shotgun sequence",Odobenus rosmarus divergens (Pacific walrus),9708
KB105545.1,151.1,2207272,2207591,"KB105545.1 Myotis davidii unplaced genomic scaffold scaffold317, whole genome shotgun sequence",Myotis davidii,225400
NW_011888840.1,150.8,5547828,5548155,"NW_011888840.1 Pteropus vampyrus isolate Shadow unplaced genomic scaffold, Pvam_2.0 Scaffold59, whole genome shotgun sequence",Pteropus vampyrus (large flying fox),132908
NW_006501430.1,149.9,1796528,1796839,"NW_006501430.1 Peromyscus maniculatus bairdii unplaced genomic scaffold, Pman_1.0 Scaffold394, whole genome shotgun sequence",Peromyscus maniculatus bairdii (prairie deer mouse),230844
GL429880.1,148.8,2784400,2784080,"Myotis lucifugus unplaced genomic scaffold scaffold_113, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
KE164731.1,148.8,482962,483282,"KE164731.1 Myotis brandtii unplaced genomic scaffold scaffold911, whole genome shotgun sequence",Myotis brandtii,109478
NC_045801.1,146.6,12809976,12809661,"NC_045801.1 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 17, mBalMus1.pri.v3, whole genome shotgun sequence",Balaenoptera musculus (Blue whale),9771
CM018172.1,146.2,66919482,66919797,"CM018172.1 Phocoena sinus isolate mPhoSin1 chromosome 17, whole genome shotgun sequence",Phocoena sinus (vaquita),42100
NW_020172779.1,146.2,11362744,11363059,"NW_020172779.1 Neophocaena asiaeorientalis asiaeorientalis breed wild unplaced genomic scaffold, Neophocaena_asiaeorientalis_V1 scaffold177, whole genome shotgun sequence",Neophocaena asiaeorientalis asiaeorientalis (yangtze finless porpoise),1706337
RWIC01000600.1,145.6,161317,161001,"RWIC01000600.1 Monodon monoceros isolate MVW Scaffold599, whole genome shotgun sequence",Monodon monoceros (narwhal),40151
KL202963.1,145.1,3970449,3970751,"KL202963.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold380, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
NW_019154098.1,144.7,13692356,13692029,"NW_019154098.1 Enhydra lutris kenyoni isolate GAN:26980312 unplaced genomic scaffold, ASM228890v2 scaffoldscaffold14, whole genome shotgun sequence",Enhydra lutris kenyoni,391180
NW_006783414.1,144.3,3970810,3971125,"NW_006783414.1 Lipotes vexillifer unplaced genomic scaffold, Lipotes_vexillifer_v1 scaffold84, whole genome shotgun sequence",Lipotes vexillifer (Yangtze River dolphin),118797
LZPO01044550.1,144.1,70651,70339,"Neotoma lepida isolate 417 scaffold_2099, whole genome shotgun sequence.",Neotoma lepida (desert woodrat),56216
KB031038.1,143.6,496386,496720,"KB031038.1 Pteropus alecto unplaced genomic scaffold scaffold238, whole genome shotgun sequence",Pteropus alecto (black flying fox),9402
CM001395.3,143.5,72291020,72291310,"Felis catus isolate Cinnamon breed Abyssinian chromosome F2, whole genome shotgun sequence.",Felis catus (domestic cat),9685
CM001008.3,143.3,61857412,61857722,"CM001008.3 Mus musculus chromosome 15, GRCm39 reference primary assembly C57BL/6J",Mus musculus (house mouse),10090
NW_022098049.1,143.1,5511517,5511832,"NW_022098049.1 Delphinapterus leucas isolate GAN/ISIS: 26980492/103006 unplaced genomic scaffold, ASM228892v3 scaffoldscaffold58, whole genome shotgun sequence",Delphinapterus leucas (beluga whale),9749
NW_006408519.1,143.1,35216746,35217047,"NW_006408519.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00001, whole genome shotgun sequence",Chrysochloris asiatica,185453
CM017346.2,142.7,13242319,13242029,"CM017346.2 Lynx canadensis isolate LIC74 chromosome F2, whole genome shotgun sequence",Lynx canadensis (Canada lynx),61383
NC_058406.1,142.6,174602709,174603054,"NC_058406.1 Neomonachus schauinslandi chromosome 4, ASM220157v2, whole genome shotgun sequence",Monachus schauinslandi (Hawaiian monk seal),29088
NW_006383235.1,142,758806,758467,"NW_006383235.1 Leptonychotes weddellii isolate WS11-02 unplaced genomic scaffold, LepWed1.0 scaffold00195, whole genome shotgun sequence",Leptonychotes weddellii (Weddell seal),9713
NC_047050.1,141.2,66015315,66015630,"NC_047050.1 Tursiops truncatus isolate mTurTru1 chromosome 17, mTurTru1.mat.Y, whole genome shotgun sequence",Tursiops truncatus (bottlenosed dolphin),9739
NW_020312828.1,140.8,69609373,69609698,"NW_020312828.1 Callorhinus ursinus isolate GAN/ISIS: 27379988/994484 unplaced genomic scaffold, ASM326570v1 scaffold86, whole genome shotgun sequence",Callorhinus ursinus (northern fur seal),34884
CM018459.1,140.1,12408585,12408295,"CM018459.1 Panthera leo isolate Brooke chromosome X, whole genome shotgun sequence",Panthera leo (lion),9689
NW_025421322.1,139.5,28423822,28424150,"NW_025421322.1 Mustela putorius furo isolate JIRA1106 unplaced genomic scaffold, ASM1176430v1.1 tig00000228_pilon_pilon_pilon, whole genome shotgun sequence",Mustela putorius furo (domestic ferret),9669
NW_004443958.1,137.9,15158021,15158345,"NW_004443958.1 Trichechus manatus latirostris isolate Lorelei unplaced genomic scaffold, TriManLat1.0 scaffold00022, whole genome shotgun sequence",Trichechus manatus latirostris,127582
NW_020834742.1,136,13227919,13227620,"NW_020834742.1 Acinonyx jubatus isolate Rico unplaced genomic scaffold, Aci_jub_2 Primary Assembly Aci_jub_2_ph1_scaffold16, whole genome shotgun sequence",Acinonyx jubatus (cheetah),32536
JAULJE010000019.1,135.9,6746032,6745714,"JAULJE010000019.1 Eptesicus nilssonii isolate BLF_Eptnil Scaffold_19, whole genome shotgun sequence",Eptesicus nilssoni (northern bat),59451
NW_004801689.1,135.8,1404557,1404867,"NW_004801689.1 Mesocricetus auratus isolate Golden Hamster female 1 unplaced genomic scaffold, MesAur1.0 scaffold00086, whole genome shotgun sequence",Mesocricetus auratus (golden hamster),10036
NW_021146530.1,134.3,19281,18968,"NW_021146530.1 Physeter catodon isolate SW-GA unplaced genomic scaffold, ASM283717v5 random_1194, whole genome shotgun sequence",Physeter catodon (sperm whale),9755
QWLN02005128.1,133,6052011,6052325,"QWLN02005128.1 Sousa chinensis isolate MY-2018 scaffold14.1, whole genome shotgun sequence",Sousa chinensis (Indo-pacific humpbacked dolphin),103600
JH008557.1,132.2,2585,2884,"JH008557.1 Cricetulus griseus cell line CHO-K1 unplaced genomic scaffold scaffold8919, whole genome shotgun sequence",Cricetulus griseus (Chinese hamster),10029
GL010035.1,131.4,73187970,73188293,"Loxodonta africana unplaced genomic scaffold scaffold_8, whole genome shotgun sequence.",Loxodonta africana (African savanna elephant),9785
CM016985.1,130.6,65836116,65836401,"CM016985.1 Suricata suricatta isolate VVHF042 chromosome 15, whole genome shotgun sequence",Suricata suricatta (meerkat),37032
DS562906.1,124.6,8278717,8278422,"Cavia porcellus supercont2_51 genomic scaffold, whole genome shotgun sequence.",Cavia porcellus (Domestic guinea pig),10141
CM004575.1,123.1,69337623,69337932,"CM004575.1 Capra hircus breed San Clemente chromosome 14, whole genome shotgun sequence",Capra hircus (goat),9925
NW_006921693.1,122.5,2402417,2402087,"NW_006921693.1 Orycteropus afer afer isolate SDZICR_OR568_19922 unplaced genomic scaffold, OryAfe1.0 scaffold00106, whole genome shotgun sequence",Orycteropus afer afer,1230840
CM008181.2,122.1,12658353,12658044,"CM008181.2 Bos taurus isolate L1 Dominette 01449 registration number 42190680 breed Hereford chromosome 14, whole genome shotgun sequence",Bos taurus (cattle),9913
CM011787.1,122.1,69645208,69645517,"CM011787.1 Bos indicus x Bos taurus breed Angus x Brahman F1 hybrid chromosome 14, whole genome shotgun sequence",Bos indicus x Bos taurus (hybrid cattle),30522
CM016707.1,122.1,7694742,7695051,"CM016707.1 Bos grunniens isolate yakHY00 ecotype maiwa chromosome 18, whole genome shotgun sequence",Bos grunniens (domestic yak),30521
JH881600.1,122.1,2968718,2968409,"JH881600.1 Bos grunniens mutus unplaced genomic scaffold scaffold1155_1, whole genome shotgun sequence",Bos grunniens mutus,72004
NC_032663.1,122.1,12156320,12156011,"NC_032663.1 Bos indicus isolate QUIL7308 breed Nelore chromosome 14, Bos_indicus_1.0, whole genome shotgun sequence",Bos indicus,9915
NC_040909.2,121.2,131078650,131078977,"NC_040909.2 Phyllostomus discolor isolate MPI-MPIP mPhyDis1 chromosome 7, mPhyDis1.pri.v3, whole genome shotgun sequence",Phyllostomus discolor (pale spear-nosed bat),89673
PVHU020000859.1,120.2,3210543,3210849,"PVHU020000859.1 Moschus moschiferus isolate BS20 Scw3uUT_797;HRSCAF=73745, whole genome shotgun sequence",Moschus moschiferus (Siberian musk deer),68415
CM001590.2,120,25556941,25556642,"Ovis aries breed Texel chromosome 9, whole genome shotgun sequence.",Ovis aries (sheep),9940
NW_012273084.1,109.8,124,445,"NW_012273084.1 Dipodomys ordii isolate 6190 unplaced genomic scaffold, Dord_2.0 Scaffold5870, whole genome shotgun sequence",Dipodomys ordii (Ord's kangaroo rat),10020
NW_018339175.1,109.8,3860329,3860023,"NW_018339175.1 Odocoileus virginianus texanus isolate animal Pink-7 unplaced genomic scaffold, Ovir.te_1.0 scaffold57, whole genome shotgun sequence",Odocoileus virginianus texanus,9880
CYRY02029373.1,108.1,46679,46149,"CYRY02029373.1 Gulo gulo genome assembly, contig: scaffold3789, whole genome shotgun sequence",Gulo gulo (wolverine),48420
CM008028.1,103,17119169,17118864,"CM008028.1 Cervus elaphus hippelaphus isolate Hungarian chromosome 21, whole genome shotgun sequence",Cervus elaphus hippelaphus,46360
CM021212.1,103,12195539,12195234,"CM021212.1 Cervus hanglu yarkandensis isolate CEY-2017 chromosome 21, whole genome shotgun sequence",Cervus elaphus yarkandensis,84702
CM018488.1,87.5,65021001,65021306,"CM018488.1 Muntiacus reevesi isolate UCam_UCB_Mr chromosome 12, whole genome shotgun sequence",Muntiacus reevesi (Chinese muntjac),9886
NTJE010585326.1,87,1,158,"NTJE010585326.1 Eschrichtius robustus isolate AM-GW-M-EMB-4M-20130531 contig_684937, whole genome shotgun sequence",Eschrichtius robustus (grey whale),9764
JH168604.1,73.9,493379,493626,"JH168604.1 Heterocephalus glaber unplaced genomic scaffold scaffold423, whole genome shotgun sequence",Heterocephalus glaber (naked mole-rat),10181
CM000792.1,70.4,143523859,143524155,"Oryctolagus cuniculus chromosome 3, whole genome shotgun sequence.",Oryctolagus cuniculus (rabbit),9986
NW_004524747.1,70.2,2500908,2501204,"NW_004524747.1 Octodon degus isolate 3935 unplaced genomic scaffold, OctDeg1.0 scaffold00171, whole genome shotgun sequence",Octodon degus (degu),10160
JH725455.1,66.6,4483781,4484098,"JH725455.1 Jaculus jaculus unplaced genomic scaffold scaffold00019, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
NTJE010176158.1,65.1,5442,5608,"NTJE010176158.1 Eschrichtius robustus isolate AM-GW-M-EMB-4M-20130531 contig_194645, whole genome shotgun sequence",Eschrichtius robustus (grey whale),9764
JACAGB010000014.1,61.4,4694300,4693972,"JACAGB010000014.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_14, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
KN123534.1,60.1,456937,456741,"KN123534.1 Fukomys damarensis unplaced genomic scaffold scaffold478, whole genome shotgun sequence",Fukomys damarensis (Damara mole-rat),885580
CAJHUB010000788.1,59.3,20411096,20411428,"CAJHUB010000788.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro808, whole genome shotgun sequence",Nyctereutes procyonoides (raccoon dog),34880
CM025112.1,57.3,25544696,25545028,"CM025112.1 Canis lupus familiaris isolate SID07034 breed Labrador retriever chromosome 13, whole genome shotgun sequence",Canis lupus familiaris (dog),9615
CM025469.1,57.3,25426096,25426428,"CM025469.1 Canis lupus dingo isolate Sandy chromosome 13, whole genome shotgun sequence",Canis lupus dingo (dingo),286419
JAGFMF010011709.1,55.9,8785172,8784850,"JAGFMF010011709.1 Galemys pyrenaicus isolate IBE-C5619 2611389, whole genome shotgun sequence",Galemys pyrenaicus,202257
KE538614.1,55.6,1198,1110,"Camelus ferus isolate Naran unplaced genomic scaffold scaffold11238, whole genome shotgun sequence.",Camelus ferus (Wild Bactrian camel),419612
QGOO02000009.1,54.8,58452355,58452476,"QGOO02000009.1 Mus spicilegus strain ZRU musp714_scaffold_00009b, whole genome shotgun sequence",Mus spicilegus (steppe mouse),10103
MU826361.1,46.6,984881,985164,"MU826361.1 Desmophyllum pertusum isolate USNM1676648 unplaced genomic scaffold scaffold_69, whole genome shotgun sequence",Lophelia pertusa,174260
OV696687.1,46.6,18213300,18213156,"OV696687.1 Branchiostoma lanceolatum genome assembly, chromosome: 2",Branchiostoma lanceolatum (amphioxus),7740
CM043970.1,46.3,5599196,5599373,"CM043970.1 Adiantum capillus-veneris isolate H3 chromosome 29, whole genome shotgun sequence",Adiantum capillus-veneris,13818
WIUZ02000006.1,45.8,2486815,2486596,"WIUZ02000006.1 Thelephora terrestris strain UH-Tt-Lm1 BJ322scaffold_6, whole genome shotgun sequence",Thelephora terrestris,56493
JADOBP010000015.1,44.5,2552142,2552450,"JADOBP010000015.1 Patiria miniata isolate m_02_andy HiC_scaffold_23, whole genome shotgun sequence",Patiria miniata,46514
CAJHUB010000758.1,44.3,13309,13631,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides (raccoon dog),34880
JAOPHQ010002407.1,43,12454,12246,"JAOPHQ010002407.1 Merluccius polli isolate C29 contig2407, whole genome shotgun sequence",Merluccius polli (Benguela hake),89951
NW_020356448.1,42.9,15831809,15832143,"NW_020356448.1 Vulpes vulpes strain TameXAggressive cross unplaced genomic scaffold, VulVul2.2 scaffold14, whole genome shotgun sequence",Vulpes vulpes (red fox),9627
NC_047084.1,41.8,220164805,220165034,"NC_047084.1 Geotrypetes seraphini chromosome 1, aGeoSer1.1, whole genome shotgun sequence",Geotrypetes seraphini,260995
OV696698.1,41.5,15270681,15270825,"OV696698.1 Branchiostoma lanceolatum genome assembly, chromosome: 13",Branchiostoma lanceolatum (amphioxus),7740
NC_047084.1,41.3,220164981,220164741,"NC_047084.1 Geotrypetes seraphini chromosome 1, aGeoSer1.1, whole genome shotgun sequence",Geotrypetes seraphini,260995
CM034092.1,41.1,21238398,21238219,"CM034092.1 Eleutherodactylus coqui isolate HN-11 Male chromosome 7, whole genome shotgun sequence",Eleutherodactylus coqui (Puerto Rican coqui),57060
JAAAJB010000046.1,40.9,77954,77781,"JAAAJB010000046.1 Actinomortierella ambigua strain BC1065 scaffold_46, whole genome shotgun sequence",Actinomortierella ambigua,1343610
WNTK01023712.1,40.7,1320,1596,"WNTK01023712.1 Eleutherodactylus coqui isolate HN-11 Male Sca23699, whole genome shotgun sequence",Eleutherodactylus coqui (Puerto Rican coqui),57060
CAJHUB010000599.1,40.5,93068,92741,"CAJHUB010000599.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro638, whole genome shotgun sequence",Nyctereutes procyonoides (raccoon dog),34880
CM034095.1,40.1,67200870,67200695,"CM034095.1 Eleutherodactylus coqui isolate HN-11 Male chromosome 10, whole genome shotgun sequence",Eleutherodactylus coqui (Puerto Rican coqui),57060
