accession,bits_score,start,end,description,species,tax_id
MCGX01000953.1,318.6,863192,863451,"MCGX01000953.1 Rhinopithecus bieti isolate Rb0 scaffold_1624, whole genome shotgun sequence",Rhinopithecus bieti (Black snub-nosed monkey),61621
CM003394.1,318.6,29879197,29878938,"CM003394.1 Pan paniscus isolate Ulindi chromosome 11, whole genome shotgun sequence",Pan paniscus (pygmy chimpanzee),9597
KZ197012.1,316.6,5293821,5293562,"KZ197012.1 Aotus nancymaae isolate 86115 unplaced genomic scaffold Scaffold121.83, whole genome shotgun sequence",Aotus nancymaae (Ma's night monkey),37293
CM026976.1,316.5,93760464,93760723,"Rattus norvegicus strain BN/NHsdMcwi chromosome 3, whole genome shotgun sequence",Rattus norvegicus (Norway rat),10116
CM001661.1,316.3,91786418,91786159,"Nomascus leucogenys chromosome 15, whole genome shotgun sequence.",Nomascus leucogenys (Northern white-cheeked gibbon),61853
FR853082.2,316.2,30034539,30034279,"Gorilla gorilla gorilla genomic chromosome, chr11, whole genome shotgun sequence",Gorilla gorilla gorilla (western lowland gorilla),9595
CM021925.1,315.7,92052851,92052592,"CM021925.1 Callithrix jacchus isolate mCalJac1 chromosome 11, whole genome shotgun sequence",Callithrix jacchus (white-tufted-ear marmoset),9483
CM009273.2,315.2,36845050,36845309,"CM009273.2 Pongo abelii isolate Susie chromosome 11, whole genome shotgun sequence",Pongo abelii (Sumatran orangutan),9601
CYRY02035648.1,311.2,95490,95231,"CYRY02035648.1 Gulo gulo genome assembly, contig: scaffold4582, whole genome shotgun sequence",Gulo gulo (wolverine),48420
FNWR01000152.1,311.2,3197584,3197843,"FNWR01000152.1 Neovison vison genome assembly, contig: scaffold152, whole genome shotgun sequence",Neovison vison,452646
NW_019154106.1,311.2,31224015,31224274,"NW_019154106.1 Enhydra lutris kenyoni isolate GAN:26980312 unplaced genomic scaffold, ASM228890v2 scaffoldscaffold22, whole genome shotgun sequence",Enhydra lutris kenyoni,391180
NW_025422011.1,311.2,14954923,14955182,"NW_025422011.1 Mustela putorius furo isolate JIRA1106 unplaced genomic scaffold, ASM1176430v1.1 tig00003859_pilon_pilon_pilon, whole genome shotgun sequence",Mustela putorius furo (domestic ferret),9669
QGOO02000002.1,311.1,73009826,73009567,"QGOO02000002.1 Mus spicilegus strain ZRU musp714_scaffold_00002b, whole genome shotgun sequence",Mus spicilegus (steppe mouse),10103
CM000995.3,310.3,107125011,107125270,"Mus musculus chromosome 2, GRCm39 reference primary assembly C57BL/6J",Mus musculus (house mouse),10090
LZPO01055300.1,309.6,9592,9333,"Neotoma lepida isolate 417 scaffold_2920, whole genome shotgun sequence.",Neotoma lepida (desert woodrat),56216
JAATJU010019100.1,307.1,8109165,8109425,"JAATJU010019100.1 Microtus ochrogaster isolate LTLLF scaffold18, whole genome shotgun sequence",Microtus ochrogaster (prairie vole),79684
JAATJV010385832.1,306.7,1136194,1135934,"JAATJV010385832.1 Sciurus carolinensis isolate SUZIE scaffold4217, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
LR738622.1,306.7,42393667,42393927,"LR738622.1 Sciurus vulgaris genome assembly, chromosome: 11",Sciurus vulgaris (Eurasian red squirrel),55149
JH000074.1,306.1,714346,714087,"JH000074.1 Cricetulus griseus cell line CHO-K1 unplaced genomic scaffold scaffold1259, whole genome shotgun sequence",Cricetulus griseus (Chinese hamster),10029
KV389621.1,305.7,1987260,1987001,"KV389621.1 Cebus capucinus imitator isolate Cc_AM_T3 unplaced genomic scaffold Scaffold195, whole genome shotgun sequence",Cebus imitator (Panamanian white-faced capuchin),2715852
NW_022436954.1,305.7,32547405,32547664,"NW_022436954.1 Sapajus apella isolate SASKATOON/1434 unplaced genomic scaffold, GSC_monkey_1.0 scaffold14, whole genome shotgun sequence",Cebus apella (Tufted capuchin),9515
NW_006501104.1,304.7,853399,853140,"NW_006501104.1 Peromyscus maniculatus bairdii unplaced genomic scaffold, Pman_1.0 Scaffold68, whole genome shotgun sequence",Peromyscus maniculatus bairdii (prairie deer mouse),230844
NW_004450935.1,303.5,1159370,1159629,"NW_004450935.1 Odobenus rosmarus divergens isolate Ivan unplaced genomic scaffold, Oros_1.0 Scaffold672, whole genome shotgun sequence",Odobenus rosmarus divergens (Pacific walrus),9708
NW_020312886.1,303.5,29189661,29189920,"NW_020312886.1 Callorhinus ursinus isolate GAN/ISIS: 27379988/994484 unplaced genomic scaffold, ASM326570v1 scaffold144, whole genome shotgun sequence",Callorhinus ursinus (northern fur seal),34884
CM000813.5,302.5,30609573,30609835,"CM000813.5 Sus scrofa isolate TJ Tabasco breed Duroc chromosome 2, whole genome shotgun sequence",Sus scrofa (pig),9823
JH378105.1,302.3,32736661,32736401,"JH378105.1 Saimiri boliviensis boliviensis unplaced genomic scaffold scaffold00001, whole genome shotgun sequence",Saimiri boliviensis boliviensis (Bolivian squirrel monkey),39432
KZ294165.1,298.5,2878015,2878274,"KZ294165.1 Spermophilus dauricus unplaced genomic scaffold scaffold810, whole genome shotgun sequence",Spermophilus dauricus (Daurian ground squirrel),99837
CABDUW010000204.1,298.4,1688771,1688512,"CABDUW010000204.1 Marmota monax genome assembly, contig: monax5_s00204, whole genome shotgun sequence",Marmota monax (woodchuck),9995
CZRN02000333.1,298.4,41035621,41035362,"CZRN02000333.1 Marmota marmota marmota genome assembly, contig: chr7_part1, whole genome shotgun sequence",Marmota marmota marmota (Alpine marmot),9994
NC_058413.1,297.5,29502504,29502763,"NC_058413.1 Neomonachus schauinslandi chromosome 11, ASM220157v2, whole genome shotgun sequence",Monachus schauinslandi (Hawaiian monk seal),29088
NW_006383158.1,297.5,1813854,1814113,"NW_006383158.1 Leptonychotes weddellii isolate WS11-02 unplaced genomic scaffold, LepWed1.0 scaffold00118, whole genome shotgun sequence",Leptonychotes weddellii (Weddell seal),9713
LZNR01013336.1,297.2,40131,39872,"LZNR01013336.1 Ursus americanus isolate MABB319796 Contig13343, whole genome shotgun sequence",Ursus americanus (American black bear),9643
NW_004801605.1,297.2,16502531,16502275,"NW_004801605.1 Mesocricetus auratus isolate Golden Hamster female 1 unplaced genomic scaffold, MesAur1.0 scaffold00002, whole genome shotgun sequence",Mesocricetus auratus (golden hamster),10036
NC_045792.1,296.6,81119320,81119058,"NC_045792.1 Balaenoptera musculus isolate JJ_BM4_2016_0621 chromosome 8, mBalMus1.pri.v3, whole genome shotgun sequence",Balaenoptera musculus (Blue whale),9771
NW_017873231.1,296.2,282899,283155,"NW_017873231.1 Castor canadensis isolate Ward unplaced genomic scaffold, C.can genome v1.0 scaffold_3904, whole genome shotgun sequence",Castor canadensis (American beaver),51338
KQ022625.1,296,7034889,7035134,"KQ022625.1 Propithecus coquereli isolate 6110/MARCELLA unplaced genomic scaffold Scaffold30, whole genome shotgun sequence",Propithecus coquereli (Coquerel's sifaka),379532
QVIC01000011.1,295.3,1406784,1406525,"QVIC01000011.1 Urocitellus parryii isolate AGS 11-09-20 scaffold_10, whole genome shotgun sequence",Spermophilus parryii (Arctic ground squirrel),9999
CM016981.1,295.2,30078746,30079005,"CM016981.1 Suricata suricatta isolate VVHF042 chromosome 11, whole genome shotgun sequence",Suricata suricatta (meerkat),37032
SGJD01001991.1,294.8,684239,684501,"SGJD01001991.1 Balaenoptera physalus isolate FinWhale-01 scaffold2418, whole genome shotgun sequence",Balaenoptera physalus (Fin whale),9770
NW_006796751.1,294.4,71309,71569,"NW_006796751.1 Lipotes vexillifer unplaced genomic scaffold, Lipotes_vexillifer_v1 scaffold786, whole genome shotgun sequence",Lipotes vexillifer (Yangtze River dolphin),118797
CM022834.1,294,60936632,60936373,"CM022834.1 Ailuropoda melanoleuca isolate Jingjing chromosome 16, whole genome shotgun sequence",Ailuropoda melanoleuca (giant panda),9646
CM000790.1,293.6,169186977,169186721,"Oryctolagus cuniculus chromosome 1, whole genome shotgun sequence.",Oryctolagus cuniculus (rabbit),9986
CM008008.1,291.2,75474439,75474183,"CM008008.1 Cervus elaphus hippelaphus isolate Hungarian chromosome 1, whole genome shotgun sequence",Cervus elaphus hippelaphus,46360
CM004576.1,291.1,22177479,22177735,"CM004576.1 Capra hircus breed San Clemente chromosome 15, whole genome shotgun sequence",Capra hircus (goat),9925
CM018489.1,290.8,55690387,55690131,"CM018489.1 Muntiacus reevesi isolate UCam_UCB_Mr chromosome 10, whole genome shotgun sequence",Muntiacus reevesi (Chinese muntjac),9886
CM001596.2,290.7,58820011,58819755,"Ovis aries breed Texel chromosome 15, whole genome shotgun sequence.",Ovis aries (sheep),9940
JH393343.1,290.2,7593054,7593310,"JH393343.1 Spermophilus tridecemlineatus unplaced genomic scaffold scaffold00065, whole genome shotgun sequence",Spermophilus tridecemlineatus (thirteen-lined ground squirrel),43179
VOAJ01004972.1,288.6,4415465,4415721,"VOAJ01004972.1 Crocuta crocuta isolate KB4526 scaffold382, whole genome shotgun sequence",Crocuta crocuta (spotted hyena),9678
PVHU020000644.1,288,5805858,5806114,"PVHU020000644.1 Moschus moschiferus isolate BS20 Scw3uUT_591;HRSCAF=70466_2, whole genome shotgun sequence",Moschus moschiferus (Siberian musk deer),68415
KL199188.1,287.3,3075188,3074934,"KL199188.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold11, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
NC_041229.1,286.8,82543892,82543627,"NC_041229.1 Physeter catodon isolate SW-GA chromosome 16, ASM283717v5, whole genome shotgun sequence",Physeter catodon (sperm whale),9755
GL010048.1,286.2,19842562,19842818,"Loxodonta africana unplaced genomic scaffold scaffold_21, whole genome shotgun sequence.",Loxodonta africana (African savanna elephant),9785
PVHT021183666.1,286.1,18975078,18975346,"PVHT021183666.1 Catagonus wagneri isolate BS18 Sc2sB16_1185022;HRSCAF=1231729, whole genome shotgun sequence",Catagonus wagneri (Chacoan peccary),51154
CAAGRJ010020045.1,285.8,184717,184982,"CAAGRJ010020045.1 Lynx pardinus genome assembly, contig: lp23s26204, whole genome shotgun sequence",Lynx pardinus (Spanish lynx),191816
CM017338.2,285.8,84624370,84624105,"CM017338.2 Lynx canadensis isolate LIC74 chromosome D1, whole genome shotgun sequence",Lynx canadensis (Canada lynx),61383
CM018470.1,285.8,79359240,79358975,"CM018470.1 Panthera leo isolate Brooke chromosome D2, whole genome shotgun sequence",Panthera leo (lion),9689
KE721761.1,285.8,741341,741076,"KE721761.1 Panthera tigris altaica isolate TaeGuk unplaced genomic scaffold scaffold1543, whole genome shotgun sequence",Panthera tigris altaica (Amur tiger),74533
NW_020339798.1,285.8,19431467,19431732,"NW_020339798.1 Puma concolor isolate SC36_Marlon unplaced genomic scaffold, PumCon1.0 scaffold_735, whole genome shotgun sequence",Puma concolor (puma),9696
CM007665.1,285.6,33062768,33063014,"CM007665.1 Microcebus murinus isolate mixed chromosome 5, whole genome shotgun sequence",Microcebus murinus (gray mouse lemur),30608
CM001387.3,285.2,86360277,86360012,"Felis catus isolate Cinnamon breed Abyssinian chromosome D1, whole genome shotgun sequence.",Felis catus (domestic cat),9685
NW_004443942.1,285.2,21410621,21410365,"NW_004443942.1 Trichechus manatus latirostris isolate Lorelei unplaced genomic scaffold, TriManLat1.0 scaffold00006, whole genome shotgun sequence",Trichechus manatus latirostris,127582
NW_021964172.1,284.6,5515025,5515285,"NW_021964172.1 Vicugna pacos isolate Carlotta (AHFN-0088) chromosome 10 unlocalized genomic scaffold, VicPac3.1 ScfyRBE_127;HRSCAF=619, whole genome shotgun sequence",Vicugna pacos (alpaca),30538
CM021192.1,283,56865694,56865438,"CM021192.1 Cervus hanglu yarkandensis isolate CEY-2017 chromosome 1, whole genome shotgun sequence",Cervus elaphus yarkandensis,84702
JACASE010000005.1,282.1,96951433,96951180,"JACASE010000005.1 Rousettus aegyptiacus isolate mRouAeg1 scaffold_m13_p_5, whole genome shotgun sequence",Rousettus aegyptiacus (Egyptian rousette),9407
JACDTQ010002427.1,282,25940465,25940206,"JACDTQ010002427.1 Diceros bicornis minor isolate SBR-YM ScS9zPn_2427, whole genome shotgun sequence",Diceros bicornis minor,77932
NW_018343719.1,281.9,89567,89311,"NW_018343719.1 Odocoileus virginianus texanus isolate animal Pink-7 unplaced genomic scaffold, Ovir.te_1.0 scaffold979, whole genome shotgun sequence",Odocoileus virginianus texanus,9880
NW_006921690.1,281.2,9634288,9634544,"NW_006921690.1 Orycteropus afer afer isolate SDZICR_OR568_19922 unplaced genomic scaffold, OryAfe1.0 scaffold00103, whole genome shotgun sequence",Orycteropus afer afer,1230840
KB030484.1,280.9,7800821,7800568,"KB030484.1 Pteropus alecto unplaced genomic scaffold scaffold71, whole genome shotgun sequence",Pteropus alecto (black flying fox),9402
NW_020834757.1,279.6,16937063,16937328,"NW_020834757.1 Acinonyx jubatus isolate Rico unplaced genomic scaffold, Aci_jub_2 Primary Assembly Aci_jub_2_ph1_scaffold31, whole genome shotgun sequence",Acinonyx jubatus (cheetah),32536
CM008182.2,278.8,60732027,60731787,"CM008182.2 Bos taurus isolate L1 Dominette 01449 registration number 42190680 breed Hereford chromosome 15, whole genome shotgun sequence",Bos taurus (cattle),9913
CM011788.1,278.8,60815112,60814872,"CM011788.1 Bos indicus x Bos taurus breed Angus x Brahman F1 hybrid chromosome 15, whole genome shotgun sequence",Bos indicus x Bos taurus (hybrid cattle),30522
CM016702.1,278.8,11794479,11794239,"CM016702.1 Bos grunniens isolate yakHY00 ecotype maiwa chromosome 13, whole genome shotgun sequence",Bos grunniens (domestic yak),30521
JH881114.1,278.8,1578845,1578605,"JH881114.1 Bos grunniens mutus unplaced genomic scaffold scaffold742_1, whole genome shotgun sequence",Bos grunniens mutus,72004
NC_032664.1,278.8,60606598,60606358,"NC_032664.1 Bos indicus isolate QUIL7308 breed Nelore chromosome 15, Bos_indicus_1.0, whole genome shotgun sequence",Bos indicus,9915
NW_011495081.1,278.8,4389344,4389104,"NW_011495081.1 Bison bison bison isolate TAMUID 2011002044 unplaced genomic scaffold, Bison_UMD1.0 scf7180017864531, whole genome shotgun sequence",Bison bison bison (north american plains bison),43346
CM016636.2,278.1,23014401,23014664,"CM016636.2 Camelus dromedarius isolate Drom800 breed African chromosome 10, whole genome shotgun sequence",Camelus dromedarius (Arabian camel),9838
KB019377.1,278.1,5390694,5390957,"Camelus ferus unplaced genomic scaffold scaffold56579, whole genome shotgun sequence.",Camelus ferus (Wild Bactrian camel),419612
NW_011516265.1,278.1,14232937,14233200,"NW_011516265.1 Camelus bactrianus breed Alxa unplaced genomic scaffold, Ca_bactrianus_MBC_1.0 scaffold42, whole genome shotgun sequence",Camelus bactrianus (Bactrian camel),9837
NW_011888857.1,277.9,2355838,2356091,"NW_011888857.1 Pteropus vampyrus isolate Shadow unplaced genomic scaffold, Pvam_2.0 Scaffold76, whole genome shotgun sequence",Pteropus vampyrus (large flying fox),132908
NC_047041.1,274.3,80402651,80402383,"NC_047041.1 Tursiops truncatus isolate mTurTru1 chromosome 8, mTurTru1.mat.Y, whole genome shotgun sequence",Tursiops truncatus (bottlenosed dolphin),9739
QWLN02001874.1,274.3,5269943,5270211,"QWLN02001874.1 Sousa chinensis isolate MY-2018 scaffold90.1, whole genome shotgun sequence",Sousa chinensis (Indo-pacific humpbacked dolphin),103600
NC_040908.2,272.8,143647096,143646839,"NC_040908.2 Phyllostomus discolor isolate MPI-MPIP mPhyDis1 chromosome 6, mPhyDis1.pri.v3, whole genome shotgun sequence",Phyllostomus discolor (pale spear-nosed bat),89673
CM009154.1,272.4,98255350,98255091,"CM009154.1 Equus caballus isolate Twilight breed thoroughbred chromosome 7, whole genome shotgun sequence",Equus caballus (horse),9796
CM027709.2,272.4,97632519,97632260,"CM027709.2 Equus asinus breed Dezhou chromosome 20, whole genome shotgun sequence",Equus asinus (ass),9793
CM018163.1,272.4,82038366,82038097,"CM018163.1 Phocoena sinus isolate mPhoSin1 chromosome 8, whole genome shotgun sequence",Phocoena sinus (vaquita),42100
NW_020175186.1,272.4,9913571,9913302,"NW_020175186.1 Neophocaena asiaeorientalis asiaeorientalis breed wild unplaced genomic scaffold, Neophocaena_asiaeorientalis_V1 scaffold230, whole genome shotgun sequence",Neophocaena asiaeorientalis asiaeorientalis (yangtze finless porpoise),1706337
NW_022098024.1,272.4,11131567,11131836,"NW_022098024.1 Delphinapterus leucas isolate GAN/ISIS: 26980492/103006 unplaced genomic scaffold, ASM228892v3 scaffoldscaffold33, whole genome shotgun sequence",Delphinapterus leucas (beluga whale),9749
RWIC01000924.1,272.4,169165,168896,"RWIC01000924.1 Monodon monoceros isolate MVW Scaffold923, whole genome shotgun sequence",Monodon monoceros (narwhal),40151
NW_024424786.1,269.6,16489231,16488960,"NW_024424786.1 Ursus maritimus isolate PB19 unplaced genomic scaffold, ASM1731132v1 scaffold_23, whole genome shotgun sequence",Ursus maritimus (polar bear),29073
MPIZ01000324.1,266.8,2396733,2396491,"MPIZ01000324.1 Prolemur simus strain KIAN8.4 scaffold324, whole genome shotgun sequence",Prolemur simus (greater bamboo lemur),1328070
CM014236.1,265.7,27005692,27005947,"CM014236.1 Rhinolophus ferrumequinum isolate MPI-CBG mRhiFer1 chromosome 11, whole genome shotgun sequence",Rhinolophus ferrumequinum (greater horseshoe bat),59479
JAGFMF010011862.1,265.1,6687220,6687478,"JAGFMF010011862.1 Galemys pyrenaicus isolate IBE-C5619 2611542, whole genome shotgun sequence",Galemys pyrenaicus,202257
KE163419.1,264.3,1640432,1640696,"KE163419.1 Myotis brandtii unplaced genomic scaffold scaffold399, whole genome shotgun sequence",Myotis brandtii,109478
NW_017731495.1,262.2,1168514,1168782,"NW_017731495.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
NW_006408590.1,262.1,4547090,4546834,"NW_006408590.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00072, whole genome shotgun sequence",Chrysochloris asiatica,185453
JACASF010000013.1,261.7,69491980,69491718,"JACASF010000013.1 Molossus molossus isolate mMolMol1 scaffold_m16_p_13, whole genome shotgun sequence",Molossus molossus (Pallas's mastiff bat),27622
GL873520.1,256.2,57083525,57083280,"Otolemur garnettii unplaced genomic scaffold scaffold00001, whole genome shotgun sequence.",Otolemur garnettii (small-eared galago),30611
JABWUV010000010.1,247.9,61178795,61178531,"JABWUV010000010.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_10, whole genome shotgun sequence",Myotis myotis,51298
NTJE010001227.1,242.2,6730,6980,"NTJE010001227.1 Eschrichtius robustus isolate AM-GW-M-EMB-4M-20130531 contig_1356, whole genome shotgun sequence",Eschrichtius robustus (grey whale),9764
NW_012267262.1,239.4,8674237,8673975,"NW_012267262.1 Dipodomys ordii isolate 6190 unplaced genomic scaffold, Dord_2.0 Scaffold46, whole genome shotgun sequence",Dipodomys ordii (Ord's kangaroo rat),10020
JH725475.1,239,11136156,11136427,"JH725475.1 Jaculus jaculus unplaced genomic scaffold scaffold00039, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
KB100321.1,236.5,1849072,1849336,"KB100321.1 Myotis davidii unplaced genomic scaffold scaffold330, whole genome shotgun sequence",Myotis davidii,225400
KB320439.1,230.5,488813,488572,"KB320439.1 Tupaia chinensis unplaced genomic scaffold Scaffold000037_9, whole genome shotgun sequence",Tupaia chinensis (Chinese tree shrew),246437
NW_017732186.1,229.5,451645,451892,"NW_017732186.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
JAULJE010000013.1,224.3,22652673,22652955,"JAULJE010000013.1 Eptesicus nilssonii isolate BLF_Eptnil Scaffold_13, whole genome shotgun sequence",Eptesicus nilssoni (northern bat),59451
JH721936.1,220.8,8624255,8623978,"JH721936.1 Chinchilla lanigera unplaced genomic scaffold scaffold00075, whole genome shotgun sequence",Chinchilla lanigera,34839
GL429859.1,220.1,2477938,2477683,"Myotis lucifugus unplaced genomic scaffold scaffold_92, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
JH173569.1,216.2,917847,917583,"JH173569.1 Heterocephalus glaber unplaced genomic scaffold scaffold1319, whole genome shotgun sequence",Heterocephalus glaber (naked mole-rat),10181
KN123186.1,210.5,3029043,3029304,"KN123186.1 Fukomys damarensis unplaced genomic scaffold scaffold402, whole genome shotgun sequence",Fukomys damarensis (Damara mole-rat),885580
JACAGB010000009.1,208.3,14723165,14723462,"JACAGB010000009.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_9, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
NW_004524769.1,199.5,941869,942139,"NW_004524769.1 Octodon degus isolate 3935 unplaced genomic scaffold, OctDeg1.0 scaffold00193, whole genome shotgun sequence",Octodon degus (degu),10160
DS562936.1,184,5547764,5547510,"Cavia porcellus supercont2_81 genomic scaffold, whole genome shotgun sequence.",Cavia porcellus (Domestic guinea pig),10141
NW_006804402.1,183.1,819623,819376,"NW_006804402.1 Erinaceus europaeus isolate Erinaceus europaeus_13Jul2011 unplaced genomic scaffold, EriEur2.0 scaffold00479, whole genome shotgun sequence",Erinaceus europaeus (western European hedgehog),9365
CAJHUB010000663.1,121.7,636399,636531,"CAJHUB010000663.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro696, whole genome shotgun sequence",Nyctereutes procyonoides (raccoon dog),34880
NW_020356590.1,121.7,673163,673295,"NW_020356590.1 Vulpes vulpes strain TameXAggressive cross unplaced genomic scaffold, VulVul2.2 scaffold156, whole genome shotgun sequence",Vulpes vulpes (red fox),9627
CM025120.1,121.1,51291994,51291862,"CM025120.1 Canis lupus familiaris isolate SID07034 breed Labrador retriever chromosome 21, whole genome shotgun sequence",Canis lupus familiaris (dog),9615
CM025477.1,121.1,50665630,50665498,"CM025477.1 Canis lupus dingo isolate Sandy chromosome 21, whole genome shotgun sequence",Canis lupus dingo (dingo),286419
